id,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,year,updated_on,x_coordinate,y_coordinate,latitude,longitude,location,:@computed_region_awaf_s7ux,:@computed_region_6mkv_f3dw,:@computed_region_vrxf_vc4k,:@computed_region_bdys_3d7i,:@computed_region_43wa_7qmu,:@computed_region_rpca_8um6,:@computed_region_d9mm_jgwp,:@computed_region_d3ds_rm58,:@computed_region_8hcu_yrd4
13345349,JH124273,2024-01-22T17:22:00.000,058XX S SPAULDING AVE,0454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",RESIDENCE,False,True,0822,008,14,63,08B,2024,2024-01-30T15:41:33.000,1155383,1865684,41.787236293,-87.70582189,"{'latitude': '41.787236293', 'longitude': '-87.70582189', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",49,21867,61,801,6,58,13,129,14
13345039,JH124285,2024-01-22T17:20:00.000,010XX W WRIGHTWOOD AVE,0560,ASSAULT,SIMPLE,PARK PROPERTY,False,False,1932,019,43,7,08A,2024,2024-01-30T15:41:33.000,1169014,1917448,41.928997173,-87.654341984,"{'latitude': '41.928997173', 'longitude': '-87.654341984', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16,21190,68,795,34,16,5,173,43
13345295,JH124280,2024-01-22T17:20:00.000,058XX S SPAULDING AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,0822,008,14,63,08B,2024,2024-01-30T15:41:33.000,1155383,1865684,41.787236293,-87.70582189,"{'latitude': '41.787236293', 'longitude': '-87.70582189', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",49,21867,61,801,6,58,13,129,14
13345185,JH124249,2024-01-22T17:13:00.000,067XX S ELIZABETH ST,031A,ROBBERY,ARMED - HANDGUN,STREET,False,False,0724,007,17,67,03,2024,2024-01-30T15:41:33.000,1169150,1860118,41.771675698,-87.655505124,"{'latitude': '41.771675698', 'longitude': '-87.655505124', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17,22257,65,21,31,23,17,203,17
13345229,JH124238,2024-01-22T17:10:00.000,055XX N KENMORE AVE,0890,THEFT,FROM BUILDING,APARTMENT,False,False,2023,020,48,77,06,2024,2024-01-30T15:41:33.000,1168248,1936987,41.98262954,-87.65658978,"{'latitude': '41.98262954', 'longitude': '-87.65658978', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",40,22616,76,145,16,15,2,47,48
13345241,JH124252,2024-01-22T17:10:00.000,040XX N CALIFORNIA AVE,0890,THEFT,FROM BUILDING,APARTMENT,False,False,1724,017,33,16,06,2024,2024-01-30T15:41:33.000,1156991,1926812,41.954945384,-87.698267805,"{'latitude': '41.954945384', 'longitude': '-87.698267805', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2,21538,16,116,20,39,1,13,33
13349214,JH129388,2024-01-22T17:00:00.000,040XX S WESTERN AVE,0810,THEFT,OVER $500,STREET,False,False,0921,009,12,58,06,2024,2024-01-30T15:41:33.000,1161037,1877881,41.820591293,-87.684753567,"{'latitude': '41.820591293', 'longitude': '-87.684753567', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",29,14924,55,718,1,56,23,110,12
13345072,JH124306,2024-01-22T17:00:00.000,072XX N SHERIDAN RD,2820,OTHER OFFENSE,TELEPHONE THREAT,NURSING / RETIREMENT HOME,False,False,2423,024,49,1,08A,2024,2024-01-30T15:41:33.000,1166254,1948079,42.013109225,-87.663604147,"{'latitude': '42.013109225', 'longitude': '-87.663604147', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,21853,10,357,5,9,11,37,49
13345291,JH124443,2024-01-22T17:00:00.000,005XX E PERSHING RD,051A,ASSAULT,AGGRAVATED - HANDGUN,SMALL RETAIL STORE,False,False,0214,002,3,38,04A,2024,2024-01-30T15:41:33.000,1180448,1879234,41.823879885,-87.613503857,"{'latitude': '41.823879885', 'longitude': '-87.613503857', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1,4301,1,561,10,36,24,101,9
13352264,JH132650,2024-01-22T17:00:00.000,049XX N MERRIMAC AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,False,False,1622,016,45,11,11,2024,2024-01-30T15:41:33.000,,,,,,,,,,,,,,
13345022,JH124269,2024-01-22T17:00:00.000,017XX E 78TH ST,0820,THEFT,$500 AND UNDER,STREET,False,False,0414,004,8,43,06,2024,2024-01-30T15:41:33.000,1189069,1853602,41.753341238,-87.582697884,"{'latitude': '41.753341238', 'longitude': '-87.582697884', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,22538,39,188,35,24,19,222,10
13345187,JH124226,2024-01-22T17:00:00.000,066XX S WINCHESTER AVE,0325,ROBBERY,VEHICULAR HIJACKING,STREET,False,False,0726,007,16,67,03,2024,2024-01-30T15:41:33.000,1164501,1860608,41.773119605,-87.672533068,"{'latitude': '41.773119605', 'longitude': '-87.672533068', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",44,22257,65,281,3,23,17,205,16
13345641,JH124852,2024-01-22T17:00:00.000,079XX S LANGLEY AVE,031A,ROBBERY,ARMED - HANDGUN,SIDEWALK,False,False,0624,006,6,44,03,2024,2024-01-30T15:41:33.000,1182269,1852613,41.750787418,-87.607647625,"{'latitude': '41.750787418', 'longitude': '-87.607647625', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",31,21546,40,11,32,61,20,227,4
13345599,JH124872,2024-01-22T17:00:00.000,013XX W HURON ST,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,1215,012,27,24,07,2024,2024-01-30T15:41:33.000,1167400,1904811,41.894355393,-87.660637099,"{'latitude': '41.894355393', 'longitude': '-87.660637099', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",41,22620,25,521,41,49,15,78,27
13345724,JH125045,2024-01-22T17:00:00.000,016XX S HAMLIN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1014,010,24,29,14,2024,2024-01-30T15:41:33.000,1151323,1891513,41.858194929,-87.720032279,"{'latitude': '41.858194929', 'longitude': '-87.720032279', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",36,21569,30,752,14,57,21,156,24
13346091,JH125578,2024-01-22T17:00:00.000,004XX W DIVISION ST,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1823,018,27,8,07,2024,2024-01-30T15:41:33.000,1173073,1908287,41.903769788,-87.63969883,"{'latitude': '41.903769788', 'longitude': '-87.63969883', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",41,14926,37,148,46,54,14,51,27
13345108,JH124274,2024-01-22T16:53:00.000,022XX S WESTERN AVE,0560,ASSAULT,SIMPLE,OTHER (SPECIFY),False,False,1034,010,28,31,08A,2024,2024-01-30T15:41:33.000,1160715,1889109,41.851408839,-87.685624225,"{'latitude': '41.851408839', 'longitude': '-87.685624225', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",8,14920,33,204,23,43,21,159,28
13345178,JH124258,2024-01-22T16:50:00.000,012XX N CLEVELAND AVE,0530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,SIDEWALK,False,False,1821,018,27,8,04A,2024,2024-01-30T15:41:33.000,1172684,1908360,41.903978726,-87.641125543,"{'latitude': '41.903978726', 'longitude': '-87.641125543', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",41,14926,37,309,46,54,14,198,27
13345138,JH124196,2024-01-22T16:48:00.000,061XX N BROADWAY,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,2433,024,48,77,06,2024,2024-01-30T15:41:33.000,1167193,1940774,41.993043969,-87.660360363,"{'latitude': '41.993043969', 'longitude': '-87.660360363', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",40,4451,76,46,16,14,11,50,48
13346324,JH125482,2024-01-22T16:45:00.000,007XX N Michigan Ave,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1834,018,2,8,06,2024,2024-01-30T15:41:33.000,1177300,1905274,41.895407139,-87.624263706,"{'latitude': '41.895407139', 'longitude': '-87.624263706', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,21182,37,626,36,6,14,74,2
13345248,JH124207,2024-01-22T16:45:00.000,090XX S NORMAL AVE,0890,THEFT,FROM BUILDING,RESIDENCE - PORCH / HALLWAY,False,False,2223,022,9,71,06,2024,2024-01-30T15:41:33.000,1174555,1844846,41.729648829,-87.636145859,"{'latitude': '41.729648829', 'longitude': '-87.636145859', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18,21554,70,608,13,59,9,243,11
13345078,JH124253,2024-01-22T16:45:00.000,007XX W 31ST ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,0915,009,11,60,06,2024,2024-01-30T15:41:33.000,1171697,1884328,41.83805499,-87.645458414,"{'latitude': '41.83805499', 'longitude': '-87.645458414', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",26,21194,58,149,48,40,23,170,7
13345116,JH124266,2024-01-22T16:45:00.000,030XX S HALSTED ST,1330,CRIMINAL TRESPASS,TO LAND,SIDEWALK,True,False,0913,009,11,60,26,2024,2024-01-30T15:41:33.000,1171462,1884752,41.839223645,-87.64630829,"{'latitude': '41.839223645', 'longitude': '-87.64630829', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",26,14920,58,59,48,43,23,162,7
13345088,JH124213,2024-01-22T16:43:00.000,023XX W MADISON ST,0820,THEFT,$500 AND UNDER,GROCERY FOOD STORE,False,False,1223,012,27,28,06,2024,2024-01-30T15:41:33.000,1160808,1899960,41.881183104,-87.68498211,"{'latitude': '41.881183104', 'longitude': '-87.68498211', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",48,21184,29,37,46,28,15,75,27
13345514,JH124739,2024-01-22T16:43:00.000,069XX S CORNELL AVE,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,0332,003,5,43,06,2024,2024-01-30T15:41:33.000,1188551,1859257,41.768871442,-87.584415712,"{'latitude': '41.768871442', 'longitude': '-87.584415712', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",32,22538,39,381,33,24,18,212,3
13345189,JH124401,2024-01-22T16:40:00.000,060XX S PRINCETON AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,False,False,0711,007,20,68,26,2024,2024-01-30T15:41:33.000,1175320,1865027,41.785010863,-87.63274141,"{'latitude': '41.785010863', 'longitude': '-87.63274141', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",53,21559,66,166,4,11,17,135,20
13345130,JH124188,2024-01-22T16:40:00.000,046XX S LAMON AVE,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,RESIDENCE,False,True,0814,008,22,56,04A,2024,2024-01-30T15:41:33.000,1144472,1873434,41.808715097,-87.745634032,"{'latitude': '41.808715097', 'longitude': '-87.745634032', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",35,22268,53,604,28,7,13,112,22
13345249,JH124256,2024-01-22T16:35:00.000,011XX S CANAL ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,0124,001,28,28,06,2024,2024-01-30T15:41:33.000,1173303,1895451,41.868541914,-87.639235361,"{'latitude': '41.868541914', 'longitude': '-87.639235361', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",48,14917,29,97,26,44,22,147,28
13345294,JH124220,2024-01-22T16:35:00.000,016XX S CLARK ST,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,True,False,0131,001,3,33,06,2024,2024-01-30T15:41:33.000,1175771,1892266,41.859746945,-87.630270643,"{'latitude': '41.859746945', 'longitude': '-87.630270643', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",8,21194,34,330,26,40,22,94,7
13345032,JH124183,2024-01-22T16:32:00.000,014XX W PRATT BLVD,0320,ROBBERY,STRONG ARM - NO WEAPON,APARTMENT,False,False,2431,024,49,1,03,2024,2024-01-30T15:41:33.000,1165480,1945278,42.005439813,-87.666532362,"{'latitude': '42.005439813', 'longitude': '-87.666532362', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",46,21853,10,358,5,9,11,41,49
13345042,JH124262,2024-01-22T16:30:00.000,012XX S CANAL ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,0124,001,28,28,06,2024,2024-01-30T15:41:33.000,1173314,1894665,41.866384831,-87.63921831,"{'latitude': '41.866384831', 'longitude': '-87.63921831', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",48,14917,29,97,48,44,22,147,28
13345895,JH125193,2024-01-22T16:30:00.000,013XX W 95TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,False,False,2222,022,21,73,14,2024,2024-01-30T15:41:33.000,1168861,1841754,41.721288589,-87.65709354,"{'latitude': '41.721288589', 'longitude': '-87.65709354', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18,22212,72,592,13,13,9,252,21
13345136,JH124360,2024-01-22T16:30:00.000,069XX S CLYDE AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,True,0331,003,5,43,26,2024,2024-01-30T15:41:33.000,1191408,1859410,41.769222543,-87.573938576,"{'latitude': '41.769222543', 'longitude': '-87.573938576', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",32,22538,39,152,33,24,18,262,3
13345070,JH124192,2024-01-22T16:30:00.000,0000X E 8TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,APARTMENT,False,True,0123,001,4,32,07,2024,2024-01-30T15:41:33.000,1176533,1896669,41.871811902,-87.627340674,"{'latitude': '41.871811902', 'longitude': '-87.627340674', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",48,14913,38,368,10,35,22,144,9
13345389,JH124189,2024-01-22T16:27:00.000,065XX S CLAREMONT AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,0832,008,16,66,08B,2024,2024-01-30T15:41:33.000,1161868,1861197,41.774791014,-87.682168694,"{'latitude': '41.774791014', 'longitude': '-87.682168694', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",44,22257,64,370,2,23,13,207,16
13345038,JH124187,2024-01-22T16:25:00.000,052XX S HONORE ST,0460,BATTERY,SIMPLE,STREET,False,False,0932,009,16,61,08B,2024,2024-01-30T15:41:33.000,1164904,1869940,41.798719294,-87.670792162,"{'latitude': '41.798719294', 'longitude': '-87.670792162', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",19,14924,59,767,2,37,23,128,16
13346307,JH125174,2024-01-22T16:23:00.000,031XX N KARLOV AVE,0890,THEFT,FROM BUILDING,RESIDENCE,False,False,2523,025,31,21,06,2024,2024-01-30T15:41:33.000,1148503,1920732,41.938429732,-87.729628825,"{'latitude': '41.938429732', 'longitude': '-87.729628825', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",7,22618,22,464,17,21,6,175,31
13346217,JH125453,2024-01-22T16:20:00.000,0000X W JACKSON BLVD,0860,THEFT,RETAIL THEFT,CONVENIENCE STORE,False,False,0113,001,34,32,06,2024,2024-01-30T15:41:33.000,1176338,1898987,41.878177032,-87.627986655,"{'latitude': '41.878177032', 'longitude': '-87.627986655', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",48,14912,38,92,10,29,22,126,9
13345268,JH124157,2024-01-22T16:20:00.000,034XX W IOWA ST,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,False,False,1121,011,27,23,04B,2024,2024-01-30T15:41:33.000,1153047,1905780,41.897311124,-87.713325769,"{'latitude': '41.897311124', 'longitude': '-87.713325769', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",41,4299,24,150,46,5,16,65,27
13345005,JH124145,2024-01-22T16:18:00.000,043XX N SHERIDAN RD,1330,CRIMINAL TRESPASS,TO LAND,GROCERY FOOD STORE,False,False,1915,019,46,3,26,2024,2024-01-30T15:41:33.000,1168812,1929247,41.96137851,-87.65474101,"{'latitude': '41.96137851', 'longitude': '-87.65474101', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",37,21186,31,577,39,53,5,5,46
13344996,JH124182,2024-01-22T16:15:00.000,016XX E 87TH ST,0810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,0412,004,8,45,06,2024,2024-01-30T15:41:33.000,1188659,1847618,41.736930377,-87.584391221,"{'latitude': '41.736930377', 'longitude': '-87.584391221', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,21202,44,473,35,25,19,240,10
13345002,JH124171,2024-01-22T16:11:00.000,072XX S RACINE AVE,3760,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING SERVICE,STREET,True,False,0734,007,17,67,24,2024,2024-01-30T15:41:33.000,1169578,1856622,41.762072963,-87.654037427,"{'latitude': '41.762072963', 'longitude': '-87.654037427', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17,22257,65,408,32,23,17,216,17
13345163,JH124155,2024-01-22T16:10:00.000,042XX S ST LAWRENCE AVE,0460,BATTERY,SIMPLE,SCHOOL - PRIVATE GROUNDS,False,False,0214,002,4,38,08B,2024,2024-01-30T15:41:33.000,1180965,1877064,41.817913338,-87.611674049,"{'latitude': '41.817913338', 'longitude': '-87.611674049', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1,4301,4,583,10,36,24,104,9
13349093,JH129207,2024-01-22T16:00:00.000,014XX N PAULINA ST,0810,THEFT,OVER $500,STREET,False,False,1433,014,1,24,06,2024,2024-01-30T15:41:33.000,1164790,1909974,41.908578787,-87.670076205,"{'latitude': '41.908578787', 'longitude': '-87.670076205', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24,21560,25,482,11,4,7,191,1
13347535,JH127174,2024-01-22T16:00:00.000,022XX E 68TH ST,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,False,True,0331,003,5,43,04A,2024,2024-01-30T15:41:33.000,1192219,1860315,41.771686243,-87.57093648,"{'latitude': '41.771686243', 'longitude': '-87.57093648', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",32,22538,39,134,33,24,18,262,3
13346942,JH126267,2024-01-22T16:00:00.000,017XX S RACINE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1233,012,25,31,14,2024,2024-01-30T15:41:33.000,1168644,1891779,41.858567746,-87.656445752,"{'latitude': '41.858567746', 'longitude': '-87.656445752', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",8,14920,33,365,26,43,15,158,25
13345279,JH124317,2024-01-22T16:00:00.000,079XX S PAULINA ST,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,STREET,False,False,0611,006,17,71,07,2024,2024-01-30T15:41:33.000,1166389,1852143,41.749850478,-87.66585289,"{'latitude': '41.749850478', 'longitude': '-87.66585289', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18,21554,70,574,31,59,20,231,17
13346456,JH125872,2024-01-22T16:00:00.000,018XX N LONG AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,2532,025,37,25,08B,2024,2024-01-30T15:41:33.000,1140110,1911586,41.913490182,-87.76069987,"{'latitude': '41.913490182', 'longitude': '-87.76069987', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,22615,26,596,45,2,6,145,37
13345940,JH125097,2024-01-22T15:55:00.000,075XX S SOUTH SHORE DR,0460,BATTERY,SIMPLE,SCHOOL - PUBLIC BUILDING,False,False,0421,004,7,43,08B,2024,2024-01-30T15:41:33.000,1196150,1856116,41.760067375,-87.556666012,"{'latitude': '41.760067375', 'longitude': '-87.556666012', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",43,22538,39,421,37,24,19,225,5
13345971,JH125004,2024-01-22T15:46:00.000,005XX E 35TH ST,0460,BATTERY,SIMPLE,SCHOOL - PUBLIC BUILDING,False,False,0212,002,4,35,08B,2024,2024-01-30T15:41:33.000,1180685,1881905,41.831203853,-87.612552184,"{'latitude': '41.831203853', 'longitude': '-87.612552184', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1,21194,1,581,10,36,24,101,9
13348170,JH128093,2024-01-22T15:45:00.000,075XX S STONY ISLAND AVE,0890,THEFT,FROM BUILDING,GROCERY FOOD STORE,False,False,0411,004,8,43,06,2024,2024-01-30T15:41:33.000,1188123,1855151,41.757614433,-87.586115266,"{'latitude': '41.757614433', 'longitude': '-87.586115266', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",32,22538,39,188,35,61,19,224,10
13345026,JH124264,2024-01-22T15:45:00.000,005XX W LOCUST ST,0560,ASSAULT,SIMPLE,RESIDENCE,False,True,1823,018,27,8,08A,2024,2024-01-30T15:41:33.000,1172454,1906487,41.8988442,-87.642025824,"{'latitude': '41.8988442', 'longitude': '-87.642025824', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",41,14926,37,617,46,54,14,51,27
13345068,JH124314,2024-01-22T15:45:00.000,082XX S MICHIGAN AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,0631,006,6,44,06,2024,2024-01-30T15:41:33.000,1178582,1850487,41.745037967,-87.621222937,"{'latitude': '41.745037967', 'longitude': '-87.621222937', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",31,21546,40,406,32,61,20,235,4
